Date,Open,High,Low,Close,Volume
31-May-17,131.80,133.82,128.82,129.33,2403727
30-May-17,133.80,134.13,129.65,130.49,1723586
26-May-17,138.46,139.49,132.65,134.38,2366454
25-May-17,138.99,139.98,138.21,138.41,1770491
24-May-17,136.40,138.75,135.01,138.10,1301543
23-May-17,134.17,136.30,133.51,136.16,1199337
22-May-17,131.20,134.89,130.22,134.43,2031461
19-May-17,129.03,133.80,129.00,131.43,3856544
18-May-17,128.16,131.75,125.39,128.80,5666349
17-May-17,116.98,121.68,116.08,120.49,3733581
16-May-17,117.49,120.87,117.10,117.76,2682494
15-May-17,115.00,117.49,114.03,117.35,1710251
12-May-17,115.99,117.86,114.33,115.19,2732730
11-May-17,117.87,118.41,116.21,116.43,1358566
10-May-17,119.67,119.92,118.08,118.22,1227482
9-May-17,117.47,119.92,117.04,119.73,1204271
8-May-17,121.72,121.80,116.44,117.79,2583498
5-May-17,124.14,124.80,120.50,122.41,2010670
4-May-17,126.23,127.80,123.34,125.00,1404997
3-May-17,123.43,124.54,122.81,123.21,1474386
2-May-17,123.98,124.44,121.52,123.71,1343375
1-May-17,124.78,125.59,123.21,124.00,1150456
28-Apr-17,124.26,124.80,123.02,124.28,977629
27-Apr-17,123.00,125.36,122.55,124.17,1038137
26-Apr-17,124.68,125.47,122.32,123.08,1151735
25-Apr-17,124.66,124.91,124.02,124.39,1175944
24-Apr-17,124.06,124.74,123.50,123.91,1155259
21-Apr-17,123.50,125.35,122.51,123.01,1818883
20-Apr-17,125.28,125.49,123.05,123.11,2035165
19-Apr-17,125.90,126.17,124.05,124.54,1937177
18-Apr-17,125.11,128.41,124.15,125.90,2593568
17-Apr-17,124.97,127.43,124.05,126.07,6916663
13-Apr-17,139.66,142.45,138.01,140.84,2186422
12-Apr-17,136.48,141.40,134.96,138.27,1584565
11-Apr-17,137.11,137.69,134.16,136.07,1295951
10-Apr-17,140.18,141.24,136.02,136.88,1651533
7-Apr-17,139.48,140.63,136.55,140.11,2206662
6-Apr-17,137.84,139.37,134.23,135.50,1595803
5-Apr-17,141.55,144.32,137.51,138.43,1748807
4-Apr-17,138.01,143.05,137.81,141.55,1743549
3-Apr-17,135.00,141.86,134.13,138.52,3455142
31-Mar-17,137.80,138.73,133.26,133.67,2554837
30-Mar-17,140.10,140.94,137.70,137.77,1109765
29-Mar-17,139.50,139.95,138.35,139.28,1355374
28-Mar-17,139.46,141.34,138.38,139.48,1852551
27-Mar-17,139.15,140.36,137.54,139.89,1038758
24-Mar-17,138.97,140.57,138.01,139.64,1547560
23-Mar-17,141.13,141.27,138.71,138.97,1887606
22-Mar-17,141.75,143.58,140.01,141.28,3860641
21-Mar-17,148.36,149.00,140.47,140.73,2240485
20-Mar-17,147.61,148.93,146.51,148.52,1745180
17-Mar-17,148.01,149.27,146.79,147.96,4268014
16-Mar-17,151.69,151.91,146.98,148.44,3684309
15-Mar-17,151.35,153.15,147.90,152.66,1977101
14-Mar-17,149.99,151.98,148.83,150.96,1697435
13-Mar-17,149.24,151.63,145.29,151.03,4159556
10-Mar-17,138.81,150.42,138.54,149.24,5114827
9-Mar-17,135.43,138.34,134.23,138.02,1781992
8-Mar-17,133.39,137.88,133.06,136.00,2363256
7-Mar-17,133.13,134.85,131.48,133.39,1906617
6-Mar-17,136.95,136.98,133.14,134.38,1920661
3-Mar-17,133.19,137.76,132.65,136.91,2859783
2-Mar-17,134.70,135.79,132.12,132.80,1963844
