1,0.9327247835404116,1.014729819665953,1.030621386106361
0,0.9377530448383931,1.0193401957678538,1.0348983014965727
0,0.937235156288948,1.017928047166406,1.0327988931390906
0,0.9311455048849103,1.0107454398086846,1.0243251815645869
0,0.9583222330758078,1.039930938949228,1.052520359563712
0,0.9647219156673806,1.045907510459075,1.0574128496971862
0,0.974000704186202,1.0548201427298487,1.0655897236278706
0,0.9887788803358736,1.069570206090853,1.0797194187496963
0,1.0002189718713934,1.0803941534440316,1.0895051746442428
0,1.0173060887942198,1.0971755440813005,1.1048631728410994
0,1.0045825017560683,1.0820050117287259,1.0876125636754301
0,1.009434155249783,1.0857433181179914,1.0894173182832643
0,0.9992872867210165,1.0739012010894995,1.0751525635481234
0,0.9983856762750272,1.0720740894767988,1.0709520727975776
0,1.0040011027247733,1.0774828082520391,1.074073188423125
0,1.004071820579,1.0768634254170149,1.0708493655992621
0,0.9948560572303254,1.0660486674391658,1.057588634489757
0,0.9801141663246652,1.049284832701579,1.0390463081620704
0,0.9780297925792921,1.0460877515900935,1.0343711260432538
1,0.9638275267797293,1.0300227075908803,1.0174395685835471
1,0.9553289383967882,1.0199238148421454,1.0065106319327994
0,0.9659379766141333,1.030175695986541,1.0158270892465424
0,0.9608317983337853,1.0231635627917353,1.0084792337285076
0,0.9627149084242231,1.0236640249530542,1.0085924392806185
0,0.9402939541569265,0.9983744619628078,0.9842026078234706
0,0.9501143170655436,1.007569679976489,0.9939275220372187
1,0.9460879730674046,1.00218695053364,0.9890325107716416
1,0.9488231556336142,1.0041897446477601,0.991444822237195
1,0.9474477797240175,1.0018482235636608,0.989416455805282
1,0.9771931964237129,1.03237879262428,1.0201043609069687
0,1.009528386181212,1.0655666246621809,1.0526686657845499
0,1.0147327782722502,1.069971884528571,1.0558729513641942
0,1.008342115001343,1.0621794465902616,1.046720224631464
0,1.0098352769624515,1.0628072826228834,1.0462091951158738
0,1.0237226963419677,1.0762037633537402,1.0584622560833403
