Date		Open	High	Low	Close	Volume
16:00		146.76	148.98	146.76	148.96	27,325,585
05/05/2017	146.76	148.98	146.76	148.96	27,254,850
05/04/2017	146.52	147.14	145.81	146.53	23,345,970
05/03/2017	145.59	147.49	144.27	147.06	45,579,740
05/02/2017	147.54	148.09	146.84	147.51	44,182,930
05/01/2017	145.1	147.2	144.96	146.58	33,498,270
04/28/2017	144.09	144.3	143.27	143.65	20,783,460
04/27/2017	143.923	144.16	143.31	143.79	14,198,660
04/26/2017	144.47	144.6	143.3762	143.68	19,998,050
04/25/2017	143.91	144.9	143.87	144.53	18,325,720
04/24/2017	143.5	143.95	143.18	143.64	17,117,710
04/21/2017	142.44	142.68	141.85	142.27	17,290,900
04/20/2017	141.22	142.92	141.16	142.44	23,294,040
04/19/2017	141.88	142	140.45	140.68	17,302,160
04/18/2017	141.41	142.04	141.11	141.2	14,676,420
04/17/2017	141.48	141.88	140.87	141.83	16,529,130
04/13/2017	141.91	142.38	141.05	141.05	17,775,510
04/12/2017	141.6	142.15	141.01	141.8	20,320,420
04/11/2017	142.94	143.35	140.06	141.63	30,341,520
04/10/2017	143.6	143.8792	142.9	143.17	18,904,680
04/07/2017	143.73	144.18	143.27	143.34	16,658,660
04/06/2017	144.29	144.52	143.45	143.66	21,131,040
04/05/2017	144.22	145.46	143.81	144.02	27,649,500
04/04/2017	143.25	144.89	143.17	144.77	19,865,300
04/03/2017	143.71	144.12	143.05	143.7	19,970,040
03/31/2017	143.72	144.27	143.01	143.66	19,576,480
03/30/2017	144.19	144.5	143.5	143.93	21,189,000
03/29/2017	143.68	144.49	143.19	144.12	29,174,040
03/28/2017	140.91	144.04	140.62	143.8	33,348,400
03/27/2017	139.39	141.22	138.62	140.88	23,531,670
03/24/2017	141.5	141.74	140.35	140.64	22,355,140
03/23/2017	141.26	141.5844	140.61	140.92	20,299,310
03/22/2017	139.845	141.6	139.76	141.42	25,804,820
03/21/2017	142.11	142.8	139.73	139.84	39,461,130
03/20/2017	140.4	141.5	140.23	141.46	21,258,100
